ride_id,datetime,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,status,ride_type,supply,demand
614e44f7-01c3-4833-84f0-1e51670b5af1,06/12/2024 15:37,37.76979979,-122.4232396,37.76224303,-122.4220294,no_driver_available,UberPool,91,197
748c5085-48c7-4c85-a3cf-e83d784247dd,05/12/2024 02:58,37.76869808,-122.4162708,37.77822491,-122.4227284,no_driver_available,UberPool,100,173
ce19ceae-0463-4c3d-9ef3-717a04428a23,01/12/2024 03:17,37.77529271,-122.4175429,37.79195275,-122.3998618,cancelled,UberX,192,178
34d2a999-2a12-460c-9dc6-8bcf83582bdf,03/12/2024 08:44,37.75828324,-122.4319353,37.78018371,-122.4166587,cancelled,UberBlack,131,192
0a8ba2c1-933d-40bc-8b8c-5429b7df743d,04/12/2024 03:09,37.76183199,-122.4042918,37.78171423,-122.4082739,no_driver_available,UberBlack,175,58
55dfefbc-ba65-486b-92cf-e8cdb6e6c293,04/12/2024 14:03,37.77873461,-122.4168135,37.7748224,-122.4259537,cancelled,UberX,118,112
bfc7ad84-25a9-4fa3-b123-f0a5247a76bc,01/12/2024 13:25,37.77439246,-122.4051769,37.78155958,-122.4183222,cancelled,UberBlack,121,70
50abe753-097f-4ff6-a20b-f7619efd9b13,05/12/2024 18:24,37.76521134,-122.4013429,37.76952886,-122.4001651,no_driver_available,UberBlack,70,117
b4620755-24a9-4911-87bc-daccb3fbc477,01/12/2024 06:16,37.76901492,-122.4097631,37.78810107,-122.4107731,no_driver_available,UberX,102,136
b7c91fef-0d54-42ff-89d1-d5d9c94f4734,06/12/2024 12:23,37.78280898,-122.4342914,37.76352514,-122.4330528,completed,UberPool,117,54
b6decde7-7d10-4a82-a123-14083efa9def,06/12/2024 14:09,37.76527731,-122.4335265,37.79124574,-122.4105035,completed,UberX,158,194
788c82a3-367a-4407-8fd3-74a2fdef9537,02/12/2024 22:16,37.77990845,-122.403588,37.78500871,-122.4289107,completed,UberBlack,166,184
b45e9d44-fb65-453f-8b98-7a07d32cdd3c,02/12/2024 22:57,37.76852122,-122.4175699,37.79424464,-122.4160156,cancelled,UberX,101,133
fa06203b-569d-4eb7-8e84-ad98ff14786e,04/12/2024 06:04,37.79056372,-122.4178693,37.77802132,-122.4307765,completed,UberBlack,167,134
81b9b66d-e1af-4143-af35-3f63f610bf01,06/12/2024 01:27,37.79191894,-122.4056919,37.76682172,-122.4253555,no_driver_available,UberPool,112,103
457c049a-21e1-4ede-bd29-ea335b99fb93,03/12/2024 21:53,37.77719448,-122.4384378,37.78030498,-122.4173535,completed,UberX,104,198
9f1d80d1-288f-4089-923f-de6f46d7b60a,03/12/2024 17:25,37.78680176,-122.4091273,37.78354598,-122.4060879,no_driver_available,UberBlack,89,50
532183c1-1345-4ea0-b8ab-77924193bc71,04/12/2024 09:57,37.78105089,-122.4178607,37.76500086,-122.4377739,no_driver_available,UberPool,104,87
db8734d7-21e2-46e5-a85a-d5d0807ab4c8,03/12/2024 22:02,37.7800377,-122.4188775,37.76220154,-122.4110723,no_driver_available,UberPool,164,196
2f8c1cd6-b8c0-4d1b-ae6f-2d81e0dcb8e8,04/12/2024 12:31,37.77869613,-122.4242071,37.75632616,-122.4344199,no_driver_available,UberBlack,154,156
683d3a36-df41-4265-8eff-be3c442bae21,01/12/2024 21:31,37.75578507,-122.4359215,37.78244503,-122.4338413,completed,UberBlack,96,163
3280abf9-5de9-4c3f-8004-465091ef3f04,06/12/2024 18:35,37.75704582,-122.4002484,37.77876787,-122.4166411,cancelled,UberBlack,65,122
e4f5632a-6937-4545-8156-81f0617df98c,01/12/2024 16:48,37.78313642,-122.4341215,37.76402447,-122.4147451,cancelled,UberBlack,151,120
963fc873-14bc-434e-8fe0-7c0aa0696601,01/12/2024 13:27,37.77939613,-122.401471,37.78450738,-122.4177549,cancelled,UberBlack,177,112
dbb82a2a-3b4e-42e0-a06b-ec20f2495a66,02/12/2024 14:47,37.77257326,-122.4250295,37.76288516,-122.433607,no_driver_available,UberPool,116,181
c297a533-4473-4a7f-8e15-4fc49efff099,04/12/2024 06:44,37.75669724,-122.422602,37.7670943,-122.4018512,completed,UberPool,66,79
5ad1678c-12b6-41ec-93f7-9b328601d985,05/12/2024 06:22,37.77305069,-122.419104,37.76088008,-122.4131446,completed,UberBlack,98,77
84abd0dd-a21e-48ac-add6-95ab9e7e0140,02/12/2024 00:01,37.78695284,-122.4255905,37.75926519,-122.4166851,cancelled,UberBlack,174,139
c6b5c623-d11f-4a5f-8dcc-384084c2375e,04/12/2024 15:06,37.76851622,-122.4042432,37.77736344,-122.4202203,no_driver_available,UberPool,178,168
c833a882-279d-4637-8610-387c3be3cf2c,07/12/2024 05:18,37.78871258,-122.4036772,37.77606724,-122.4157406,no_driver_available,UberPool,155,162
b3b1c294-ab90-40cb-aa48-f3a01acaafc6,05/12/2024 11:20,37.78165873,-122.418625,37.75808826,-122.435109,completed,UberX,165,172
5a2e00c7-ef37-4d6b-89b6-b77ab495ef54,03/12/2024 13:52,37.79464366,-122.4326068,37.77176084,-122.4190872,cancelled,UberPool,85,84
f79da342-f381-4b4d-a113-7927433e6404,03/12/2024 01:55,37.76359836,-122.4017696,37.78717813,-122.4060556,cancelled,UberBlack,56,198
6739d722-7cb4-4fe6-b9b0-b583f3fed1ed,02/12/2024 04:16,37.77655797,-122.4025265,37.76081459,-122.3999444,cancelled,UberX,170,198
4944b846-d855-4d78-9d64-c750ab7a2708,05/12/2024 18:46,37.78462571,-122.4193765,37.79289065,-122.4083196,cancelled,UberX,185,159
8ecdfa81-52c9-48a2-a681-fe8ef8e10cbe,05/12/2024 06:57,37.78482004,-122.4013042,37.77780468,-122.4266999,no_driver_available,UberPool,52,83
904d2031-5b26-487c-b9ee-fd4dbb9f820f,05/12/2024 18:29,37.75731814,-122.4276236,37.75926064,-122.4283852,no_driver_available,UberX,180,99
9121502c-1f16-4a53-be04-da7d143366ec,01/12/2024 21:45,37.77782364,-122.4190528,37.78612462,-122.4340305,cancelled,UberPool,164,72
27f24e91-91e9-4298-aa35-7f78496ac529,02/12/2024 19:43,37.77344367,-122.4345455,37.77859376,-122.4351852,no_driver_available,UberX,113,171
f082e7c5-d91a-4b8c-8e2b-ede5ee510492,01/12/2024 08:48,37.78921688,-122.4231477,37.79308905,-122.4367523,cancelled,UberBlack,169,68
1dc3641d-b64d-47ce-af97-ef361c931fa1,06/12/2024 08:05,37.78931603,-122.3999361,37.75885035,-122.429444,cancelled,UberX,127,120
da7b5cb7-31af-45c8-9c59-d294932ba98e,05/12/2024 22:06,37.79383355,-122.4031035,37.76477855,-122.4222256,completed,UberPool,89,129
23f8dfbf-2692-4d80-9c3b-81769bb8c5ad,04/12/2024 03:45,37.78022617,-122.4100754,37.76171036,-122.4339131,cancelled,UberX,60,159
8977e5f2-c98e-4030-ac86-0da2b735de9f,01/12/2024 18:59,37.75990308,-122.42966,37.76438623,-122.4279134,completed,UberX,111,137
6f3eb463-686e-4d19-a1fb-bb860189fea8,02/12/2024 22:19,37.77442794,-122.4339146,37.78230578,-122.4246624,completed,UberPool,78,142
bca85d0c-4a8e-492c-a8b6-4463fb407e28,02/12/2024 08:02,37.7639957,-122.4211457,37.792992,-122.4303441,completed,UberPool,157,147
7f3c3737-c345-4cc7-9a12-f87b1d3d48aa,05/12/2024 17:35,37.79301885,-122.4333572,37.76026776,-122.4237937,no_driver_available,UberBlack,200,174
e7100375-1652-42bf-b18c-c4a50312c890,06/12/2024 10:47,37.78861072,-122.4300445,37.77725915,-122.4113211,cancelled,UberX,191,178
3cf258ab-527f-4a3c-983d-7be559a15c3d,03/12/2024 15:57,37.76156961,-122.4121637,37.77568209,-122.4031133,no_driver_available,UberPool,62,139
8bff5af0-399d-496d-b5f5-f4c99ab5429c,03/12/2024 06:17,37.75596395,-122.4385363,37.76108465,-122.4393043,no_driver_available,UberX,131,128
92671962-5cb7-4da8-9353-984be49180e1,03/12/2024 13:42,37.78691453,-122.4386684,37.77989329,-122.415755,cancelled,UberPool,62,81
de570fdc-3f5d-4585-9e39-0d4f7f058889,06/12/2024 03:54,37.77910317,-122.4053294,37.77926768,-122.4046552,cancelled,UberX,105,55
a505c154-4d5b-4b2a-9bb6-c69b0c37a4b7,03/12/2024 06:44,37.77836382,-122.401718,37.76905792,-122.4007782,cancelled,UberX,188,158
394ab2e0-7f30-4984-b55e-08f5c2680e3c,04/12/2024 03:49,37.77263508,-122.4349031,37.7611245,-122.4220241,no_driver_available,UberPool,142,171
65a45ada-5c90-4ee3-ab66-663ec2eba5a8,07/12/2024 04:43,37.77072936,-122.4355975,37.78205077,-122.4291724,no_driver_available,UberBlack,160,111
2b2c7e54-d28c-474e-a258-357e9fdf3676,01/12/2024 22:38,37.77062616,-122.4049581,37.78272094,-122.4323417,cancelled,UberPool,122,166
34591a5f-07ef-4f6d-9601-9e065cf1d747,03/12/2024 23:03,37.76379208,-122.4017629,37.77026934,-122.433243,cancelled,UberBlack,105,195
663fb857-6b5d-432f-909d-1c1d3080b1fc,04/12/2024 12:21,37.77788297,-122.4291716,37.7584817,-122.4350907,no_driver_available,UberPool,157,113
38d7808b-f81f-4bd2-a310-5e91e4bdc3a9,07/12/2024 05:41,37.77768533,-122.4296442,37.79321048,-122.4021746,cancelled,UberBlack,174,102
7372a74b-fc05-4245-8117-b3623721b06c,07/12/2024 07:34,37.78553825,-122.4387785,37.767881,-122.4200555,no_driver_available,UberPool,84,178
985cff6e-56d1-4bb3-9eec-88e63cb1c74c,05/12/2024 13:24,37.77514386,-122.4292652,37.76418133,-122.4056585,completed,UberX,76,125
8250ac3b-4de0-4051-a794-f185ca42d76c,03/12/2024 20:04,37.76994096,-122.4245898,37.76791983,-122.4362124,no_driver_available,UberX,103,118
1f70a9f2-27e6-44c1-a569-c02b5354cccf,02/12/2024 20:53,37.7894911,-122.4191747,37.77820064,-122.4093898,no_driver_available,UberBlack,123,50
63993eeb-dd21-4bd3-9c14-b892c3debbf4,06/12/2024 00:47,37.78808334,-122.4203111,37.78804678,-122.4311067,completed,UberX,143,77
65069251-532b-4696-8358-ed00f9f0b6fd,05/12/2024 19:49,37.78959412,-122.4241733,37.7693817,-122.4087512,cancelled,UberX,169,161
480b84bd-2a4d-4389-8d14-1b1c90baadde,04/12/2024 23:08,37.75835379,-122.403894,37.76415302,-122.4380259,no_driver_available,UberPool,85,151
b4460c82-50cd-4fd6-bb73-9ffbfed8a6b2,04/12/2024 12:07,37.78366264,-122.4011657,37.78198349,-122.4130268,cancelled,UberPool,162,107
78f7c120-76f2-4fb1-9573-079c9c6624b0,01/12/2024 12:37,37.75895584,-122.4223426,37.78724184,-122.4107045,cancelled,UberPool,147,172
2bb22963-3ef6-4c97-ad2d-495e08c8ad8f,05/12/2024 22:23,37.78546496,-122.4336547,37.79253942,-122.4364022,no_driver_available,UberBlack,125,58
a5abd2b9-2c96-4200-b577-ce8e4e5bbd45,06/12/2024 16:44,37.76718784,-122.4183,37.78185084,-122.4129974,cancelled,UberPool,179,54
a341c9bf-8bdf-4ee6-befa-a08526506ac5,03/12/2024 07:29,37.78429276,-122.4364144,37.79062145,-122.4228121,completed,UberBlack,134,56
a29b03d1-803d-48af-b976-606a6617daba,06/12/2024 02:59,37.76554292,-122.4091908,37.78388797,-122.4072511,no_driver_available,UberX,99,63
37614ada-863c-4a4d-9616-38b13aad0b38,03/12/2024 09:48,37.7638761,-122.4246433,37.75897345,-122.4374953,completed,UberPool,104,111
5babd7dd-9385-489c-b796-af073a9d7146,03/12/2024 18:22,37.76295914,-122.4121721,37.76662144,-122.4000283,no_driver_available,UberX,63,158
6fd5567b-6684-4fb4-802f-adf0d5bc118f,01/12/2024 12:41,37.76232876,-122.4019818,37.78103709,-122.4262781,no_driver_available,UberX,105,99
cfcc03fb-f302-4ce7-b98b-610e0edf49f6,05/12/2024 17:19,37.78231386,-122.4155215,37.76066619,-122.4027403,cancelled,UberPool,135,114
6d574961-0914-4ba4-9a6c-48e865692920,01/12/2024 10:06,37.76886025,-122.4215775,37.77110702,-122.4348453,no_driver_available,UberBlack,196,199
b42ef6c2-884d-471a-b10c-aaa4f198756d,03/12/2024 20:15,37.77297521,-122.4355122,37.77962076,-122.4373322,completed,UberX,183,148
034cf823-fc83-4c5a-807e-70e3cfa65584,07/12/2024 00:54,37.79391228,-122.4281998,37.77081556,-122.4113609,completed,UberBlack,94,184
2b0f6ccd-e3b7-40c2-9556-80b4bbb3a2b7,04/12/2024 10:16,37.77986835,-122.4069572,37.78662488,-122.4384773,cancelled,UberX,83,106
ad6e8c76-3d99-453b-a889-66bf34d0f26e,06/12/2024 06:43,37.76637127,-122.4148214,37.76815906,-122.4319553,no_driver_available,UberX,187,195
02e40c82-5cc2-4bc7-a9ac-f0b9660f6cdc,02/12/2024 23:27,37.76148075,-122.4307471,37.77390841,-122.4237167,cancelled,UberPool,182,130
73660efb-8d26-4c1b-855b-f24288d40851,06/12/2024 14:23,37.75860625,-122.4053573,37.78638346,-122.4323486,cancelled,UberPool,68,185
0c8d6a18-f006-4dd8-9622-647446db3b05,03/12/2024 05:50,37.76707608,-122.4005187,37.75572982,-122.4117702,cancelled,UberBlack,110,188
82da79f0-e2b8-4b2a-b87b-33c6d424df18,03/12/2024 01:13,37.78925485,-122.3995967,37.79222095,-122.4373377,completed,UberPool,64,191
2da8aef0-191e-4080-9cd2-e59fc9d8116b,06/12/2024 04:38,37.7830172,-122.4084186,37.75805643,-122.4270537,no_driver_available,UberX,153,158
57ea1184-b6c4-478e-8e41-f8c7644911a9,02/12/2024 03:13,37.75701456,-122.4378383,37.78765113,-122.4145774,no_driver_available,UberPool,162,145
1951d628-2623-4cd9-8839-7dd2cd31dd87,02/12/2024 16:03,37.78285606,-122.4269336,37.75870691,-122.4365862,completed,UberPool,95,71
5bffc67c-1932-42fe-8e6d-cf19c1f9c130,02/12/2024 02:45,37.75699926,-122.4346661,37.77038591,-122.4283474,no_driver_available,UberBlack,177,55
4b8a01e3-9f68-4f58-b3cc-ca25cdd91036,01/12/2024 20:34,37.78673394,-122.4175856,37.75926036,-122.4015896,no_driver_available,UberX,147,81
1151cb7d-4efd-4416-b9d3-63d916b76792,05/12/2024 07:46,37.78546159,-122.4309202,37.77060437,-122.4120669,no_driver_available,UberPool,78,175
e8d819a9-dd1f-4ce6-89ea-d4ed5c2710ce,07/12/2024 06:53,37.79417525,-122.4105842,37.76991243,-122.4327593,no_driver_available,UberPool,92,130
555e7c73-7e14-4104-92ff-362871df1b52,05/12/2024 22:58,37.76547767,-122.4356715,37.75695701,-122.4290647,cancelled,UberX,53,185
21367895-dae1-444b-b6c9-46584ef03023,04/12/2024 01:27,37.77178843,-122.4177147,37.78455488,-122.4376663,completed,UberBlack,126,96
d6e2c224-05f8-4f9e-af85-3a13504372a1,04/12/2024 00:11,37.77203897,-122.4301898,37.78100856,-122.4049683,completed,UberBlack,200,68
7579d472-5992-4c51-bb61-a724df9c5c69,07/12/2024 02:17,37.79225493,-122.4181271,37.78750012,-122.4134696,no_driver_available,UberPool,197,177
e2b71dc5-a07a-4292-a438-e55f868cb92c,01/12/2024 16:03,37.77325302,-122.4135281,37.75503408,-122.4029787,cancelled,UberX,86,57
55a9b606-a916-4a66-a4b8-094f0d66cbdf,02/12/2024 17:31,37.77697535,-122.4111432,37.778362,-122.417607,cancelled,UberPool,186,165
69a955d8-9e91-4afa-9430-8da530f2674e,01/12/2024 19:18,37.78740399,-122.4310694,37.78381372,-122.4370422,no_driver_available,UberX,152,141
f772c457-0de5-4a83-9e28-00f97d57ae09,06/12/2024 19:42,37.78182219,-122.4131264,37.76591464,-122.4131554,no_driver_available,UberPool,190,152
1f5bef80-54f7-47ee-bc10-471e87bc11a6,06/12/2024 08:18,37.79279721,-122.4050185,37.76742066,-122.4353874,completed,UberX,65,142
214cfd27-58b1-4898-a867-144464be0c4f,03/12/2024 05:34,37.77137681,-122.4223629,37.76345158,-122.4121236,completed,UberPool,53,180
a926b971-81d9-4340-b431-ba1fc2ba67ca,06/12/2024 07:44,37.77824892,-122.4371734,37.76063233,-122.4080315,completed,UberPool,90,93
bed8bac7-0871-476e-b407-771a4237e236,03/12/2024 06:59,37.79023949,-122.4262066,37.78607078,-122.4368217,no_driver_available,UberPool,82,87
6e0e561b-c08f-44bd-905b-b4baf52ba220,05/12/2024 00:06,37.7892663,-122.4071558,37.7650857,-122.4208843,no_driver_available,UberBlack,166,146
eb805e85-6cf9-4943-bcbb-ab19c61405a8,02/12/2024 05:20,37.77026916,-122.4162013,37.78061807,-122.4176667,cancelled,UberX,102,174
c1c7bd85-a0b1-444c-b2c2-b8c5cda15e7e,03/12/2024 14:36,37.78971459,-122.4350627,37.76149694,-122.4290397,completed,UberX,179,111
24ff8d8c-09b6-4bf5-9b22-b379af3e358e,03/12/2024 23:47,37.78859795,-122.4133777,37.7612783,-122.4323854,no_driver_available,UberBlack,142,91
fc14a605-483f-4b1c-aa4c-0005c3756b4c,02/12/2024 13:24,37.7554376,-122.4029722,37.75502342,-122.4012418,completed,UberPool,194,119
40ea3578-9ae2-4201-92a2-05d11b14a78a,06/12/2024 14:49,37.7906544,-122.4001906,37.77927328,-122.3999794,completed,UberPool,179,103
d530e2ee-fcd9-4597-a2b2-8fea363c8fe6,03/12/2024 09:19,37.77083193,-122.4090324,37.79126336,-122.4150981,no_driver_available,UberPool,93,199
2b6812ac-be51-45f4-80ab-4c7c8f7c7bbf,03/12/2024 19:28,37.75854475,-122.4317674,37.77931026,-122.4163642,completed,UberPool,185,59
373a54fe-8b03-4251-bd56-a976d5cebfac,03/12/2024 23:04,37.79327324,-122.4315905,37.7773311,-122.43706,cancelled,UberBlack,147,96
5e977552-b81a-44aa-9910-1725b658a744,03/12/2024 15:03,37.78495297,-122.4092396,37.78426559,-122.4381698,no_driver_available,UberPool,56,147
1bad2081-7899-4d38-aa47-b5d285e3bdae,03/12/2024 13:28,37.75853704,-122.4075166,37.75671745,-122.4165611,cancelled,UberX,50,102
0117602f-544c-4e5b-8968-a6ec065dbc1c,06/12/2024 18:11,37.79342826,-122.4190452,37.7928241,-122.4370992,cancelled,UberX,135,110
f5d35c3b-4317-4bd0-bdee-08352bed8525,03/12/2024 14:52,37.76243495,-122.4095257,37.77727104,-122.4156225,no_driver_available,UberPool,112,68
905b4388-cd90-4340-8c39-8875d23bdcf0,04/12/2024 11:14,37.79144438,-122.4271296,37.78661035,-122.4350027,cancelled,UberBlack,156,70
fd5b5a06-6169-4325-9fe6-310bce350980,03/12/2024 02:37,37.78119724,-122.4087763,37.75593771,-122.4062396,completed,UberPool,114,63
a7558e72-a03e-49cb-9a79-8efb0029b3bf,03/12/2024 17:36,37.78018769,-122.4225161,37.79429733,-122.4093686,completed,UberPool,122,146
a31bf9fb-a63b-4c34-b082-096078019976,05/12/2024 17:59,37.79243654,-122.4320178,37.79195907,-122.4160828,completed,UberPool,130,141
9e71b873-aaa7-45ca-9485-f38e91e7b4a6,02/12/2024 15:49,37.79331568,-122.4099715,37.78916718,-122.4234689,cancelled,UberPool,71,197
4528b653-3389-4581-ae8a-eb46349cbc7a,02/12/2024 09:03,37.75583893,-122.406891,37.78940482,-122.4319483,no_driver_available,UberBlack,119,63
cee9b744-fe4f-4063-b0a6-761a76189a14,01/12/2024 23:47,37.75628178,-122.4075332,37.78105613,-122.421762,cancelled,UberBlack,186,104
416c29e5-9b28-450e-a0be-e31df0889193,03/12/2024 12:19,37.79075643,-122.4358489,37.79074513,-122.4142719,cancelled,UberPool,65,82
fe91b762-7aa7-4ee7-807f-ba4908d7eb4c,05/12/2024 00:32,37.7850008,-122.4194824,37.77573467,-122.4031735,completed,UberX,54,153
b6d798b3-7868-44f4-8552-5221d9a585a4,05/12/2024 21:24,37.79203438,-122.4196327,37.77280669,-122.405009,completed,UberBlack,122,194
d02ae383-7b5c-4b07-af10-1653d041d5e6,04/12/2024 23:36,37.78031474,-122.4266414,37.77183504,-122.4247246,no_driver_available,UberX,96,159
0333d0f8-11f2-423e-92ad-6d66e0c80612,02/12/2024 06:11,37.77576909,-122.4162211,37.78671031,-122.4371868,cancelled,UberX,172,105
aed1850d-6ad6-4892-bc01-e3a7cd9c7389,05/12/2024 14:32,37.79215393,-122.415934,37.77430786,-122.415941,no_driver_available,UberX,50,183
6625457b-7361-4cbe-823c-965488b7a48d,05/12/2024 01:43,37.76474169,-122.4088874,37.76941434,-122.4078862,no_driver_available,UberPool,156,99
4989d6d9-f0bc-4f74-af34-fd549dc098e1,02/12/2024 12:43,37.77714761,-122.404499,37.76335418,-122.4246274,no_driver_available,UberX,167,99
6fbce400-8dd8-4b44-9b16-61877f45e7cf,04/12/2024 23:29,37.78341189,-122.4194373,37.79443251,-122.435331,completed,UberPool,137,101
04ea7b16-8073-447c-81e7-9cfc5571a400,02/12/2024 12:21,37.7800647,-122.4089858,37.78717778,-122.4261463,no_driver_available,UberX,138,136
c2a96712-4891-44b6-9b20-d63e17fc9f42,05/12/2024 19:38,37.79412455,-122.4079048,37.76158244,-122.40553,completed,UberX,184,189
2b5e949c-01b7-4779-a402-280607c26d89,05/12/2024 00:08,37.77625571,-122.4019326,37.79377381,-122.4386822,no_driver_available,UberPool,96,116
3adf470d-6285-4975-b58f-076ca62a3335,03/12/2024 15:49,37.79471914,-122.4299482,37.78765864,-122.4200197,cancelled,UberX,97,118
74027b89-34f2-4491-85ee-38820447be04,03/12/2024 02:03,37.76377982,-122.4227942,37.7838889,-122.4185587,completed,UberPool,80,197
f02bb4e4-ad58-4d9e-95c0-820edc707ad7,05/12/2024 23:24,37.7692701,-122.4328957,37.77361046,-122.4278406,completed,UberBlack,51,118
a56e1423-8283-4a19-b2ed-16201c5d0e4a,01/12/2024 21:45,37.76465655,-122.4056338,37.75690933,-122.4164015,no_driver_available,UberBlack,133,79
0485a6e4-3ccc-4c20-817b-4beb7e923028,06/12/2024 19:41,37.75996292,-122.4071005,37.76544206,-122.4307631,no_driver_available,UberPool,104,100
07ead995-4138-48df-807f-d9f422e17d67,04/12/2024 07:22,37.78928983,-122.434491,37.78980594,-122.4120164,no_driver_available,UberX,62,52
b2cced04-b78c-4895-a403-ee568cea0ca2,01/12/2024 09:09,37.76116247,-122.4233538,37.78684205,-122.402094,completed,UberBlack,166,131
65a2e183-5386-4341-8605-57dce4d92134,06/12/2024 16:56,37.77319474,-122.4151255,37.77423402,-122.4115196,completed,UberPool,175,62
e941e545-5df5-4c91-b51b-38cee7651ee7,02/12/2024 12:00,37.77504646,-122.414278,37.79367498,-122.4327561,cancelled,UberX,151,98
3cccb31b-011a-4dd8-923b-0039e099d952,07/12/2024 00:08,37.77291926,-122.4164676,37.78398276,-122.4060346,no_driver_available,UberBlack,195,88
ba3179e3-4d37-47fe-a272-cd56c010cd56,01/12/2024 15:14,37.77699948,-122.4189242,37.77095488,-122.4163451,cancelled,UberPool,170,144
bf4aa40e-cf86-4e44-9be3-84cd2b4c183d,06/12/2024 22:04,37.78281928,-122.4073685,37.77315668,-122.416777,completed,UberBlack,156,134
db79dd4e-5487-47f4-b4e8-d5312e794cfe,02/12/2024 15:54,37.76503208,-122.4326861,37.77030959,-122.4317699,cancelled,UberPool,83,85
0b8dc2e5-13df-4a7d-8b82-0ec75bf9db27,05/12/2024 10:13,37.77551361,-122.4267772,37.75523109,-122.4255634,cancelled,UberBlack,194,99
38b59be1-a76d-4920-b8ae-1f0f88fe0b5a,05/12/2024 14:45,37.77521652,-122.4036065,37.76716592,-122.4026833,cancelled,UberBlack,136,103
e5e78f47-6547-4158-b3e5-19be76e7c8ef,02/12/2024 12:55,37.79296543,-122.4169031,37.79452817,-122.4273464,completed,UberBlack,196,65
4952a0c4-4296-48e7-a8d9-6a1a46415c1b,06/12/2024 13:34,37.75633823,-122.4129306,37.75862984,-122.419573,completed,UberBlack,149,119
852e0626-6765-4fb4-adde-d75087a68a41,05/12/2024 14:06,37.76028895,-122.4113522,37.79270976,-122.4225348,cancelled,UberX,178,194
31e3f1c2-8640-4415-842a-19b6f42b6084,04/12/2024 19:05,37.75516383,-122.4381341,37.76217146,-122.427181,completed,UberPool,55,183
828989ee-3179-4b55-a148-6eca74018a6e,02/12/2024 03:12,37.77713226,-122.4090146,37.7637933,-122.4151675,no_driver_available,UberX,181,97
c5267ca6-efe1-4068-a641-71c2bcd493f9,03/12/2024 00:29,37.78235485,-122.438362,37.76481652,-122.4101572,no_driver_available,UberX,129,169
69f6f30d-0576-4658-928c-6963ff3eb632,03/12/2024 16:27,37.78741181,-122.4309708,37.77242103,-122.4271524,cancelled,UberBlack,143,153
8b9bc50f-c2e5-4610-9da4-2b4697f78943,02/12/2024 07:36,37.7760186,-122.4342079,37.79477179,-122.4112865,cancelled,UberPool,82,195
deadcc3c-8659-4cf1-9c7a-a26c23920961,07/12/2024 07:01,37.75623744,-122.4120812,37.77426342,-122.4024686,no_driver_available,UberPool,164,131
45aab115-45fa-49b7-a03c-36cd693696fa,02/12/2024 14:53,37.7604465,-122.4118004,37.78000582,-122.426458,no_driver_available,UberBlack,171,118
1554b360-d133-4471-96e1-c6df92c34fa3,02/12/2024 07:04,37.79101707,-122.4337409,37.77371233,-122.4175804,completed,UberPool,143,62
f75b72df-6dde-4368-bd35-3e14922682c1,04/12/2024 06:36,37.79248019,-122.4387575,37.76794395,-122.4365403,no_driver_available,UberPool,152,133
a851c051-a2a9-45eb-83ac-da1f988ad82f,02/12/2024 05:11,37.76269153,-122.4309399,37.76489927,-122.4057136,cancelled,UberBlack,97,176
041399e6-94ca-40ae-a429-81062e9e9b47,02/12/2024 13:33,37.76686968,-122.4215076,37.77703217,-122.418555,completed,UberX,57,95
5ad5ca92-fced-4a75-b2fd-35f94f2a5683,06/12/2024 12:02,37.78270085,-122.4203521,37.78501539,-122.4157263,completed,UberPool,105,189
5b605097-a4ae-4d08-b4b4-47be912e665b,01/12/2024 18:07,37.79188019,-122.4286785,37.79149034,-122.431207,completed,UberX,128,194
7a2aba98-3d6c-46b9-917a-467391198062,02/12/2024 22:01,37.76301251,-122.4242798,37.78514469,-122.4367151,no_driver_available,UberX,184,169
c83cd3c5-e6b3-4d33-992f-fd111ecab29d,01/12/2024 06:16,37.75952975,-122.4352145,37.78148321,-122.4229511,no_driver_available,UberBlack,150,75
dd51fd84-99c7-4c9c-a6e4-1de9fb2ad3b5,04/12/2024 22:38,37.76273666,-122.4206204,37.77293145,-122.4138691,completed,UberX,143,63
5b0801ee-60ac-4454-83c8-e38382647f66,02/12/2024 05:56,37.78528506,-122.433929,37.77384568,-122.4037866,no_driver_available,UberX,171,128
b76cdb06-eea5-4328-ac18-8acb3960faae,01/12/2024 05:02,37.76847111,-122.4292605,37.77731312,-122.4191624,no_driver_available,UberX,56,136
84935db0-a7f4-4f9c-95d9-23eb0afd6379,06/12/2024 14:16,37.76009634,-122.4043154,37.77588682,-122.4110569,cancelled,UberBlack,161,97
18d391a1-01e4-4fbb-b22c-e3af2315f757,02/12/2024 09:52,37.77902182,-122.4305644,37.76386542,-122.4017115,cancelled,UberBlack,108,97
888998c9-785d-4512-9dc6-bd5b71405401,01/12/2024 00:04,37.7696928,-122.4202271,37.77422271,-122.4274796,cancelled,UberX,115,175
0cc607d1-b517-4b86-9649-27b86a827e96,03/12/2024 17:44,37.75858917,-122.4062074,37.7731982,-122.4132719,completed,UberBlack,125,104
b7be8faf-27c8-4740-9f04-24d671c43a15,06/12/2024 02:41,37.78602272,-122.415599,37.7592536,-122.4183331,no_driver_available,UberPool,120,64
6a9afb19-63f8-4b66-836b-7ccb331bd3a7,05/12/2024 03:40,37.77561993,-122.421253,37.79400826,-122.4263142,no_driver_available,UberPool,59,140
